HASHTAG FILE relative_frequency_H_C  frequency_H_in_C  frequency_H_overall  count_H_in_C count_hashtags_in_C count_H_entire_dataset count_hashtags_entire_dataset
torybrexit 1010384732759252997.hashtags 898.88888888888891231692  .28571428571428571428  .00031785272823591735  6 21 9 28315
torybrexit 1010384732759252997.hashtags 898.88888888888891231692  .28571428571428571428  .00031785272823591735  6 21 9 28315
torysleaze 1010384732759252997.hashtags 1348.33333333333362280701  .04761904761904761904  .00003531696980399081  1 21 1 28315
torybrexit 1010384732759252997.hashtags 898.88888888888891231692  .28571428571428571428  .00031785272823591735  6 21 9 28315
Brexit 1010384732759252997.hashtags 19.68369829683698300607  .09523809523809523809  .00483842486314674200  2 21 137 28315
brexit 1010384732759252997.hashtags 449.44444444444444767759  .47619047619047619047  .00105950909411972452  10 21 30 28315
brexit 1010384732759252997.hashtags 449.44444444444444767759  .47619047619047619047  .00105950909411972452  10 21 30 28315
brexit 1010384732759252997.hashtags 449.44444444444444767759  .47619047619047619047  .00105950909411972452  10 21 30 28315
BBC 1010583751460622337.hashtags 280.34653465346534703553  1.00000000000000000000  .00356701395020307257  1 1 101 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
COVID19 1010593116.hashtags 2.30878995433789954339  .09523809523809523809  .04125022073106127494  2 21 1168 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
DoneWithCovid 1010593116.hashtags 337.08333333333333411789  .04761904761904761904  .00014126787921596327  1 21 4 28315
COVID19 1010593116.hashtags 2.30878995433789954339  .09523809523809523809  .04125022073106127494  2 21 1168 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
LongCovid 1010593116.hashtags 1.36470985155195681516  .04761904761904761904  .03489316616634292777  1 21 988 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
Covid19 1010593116.hashtags 142.37060041407867498772  .80952380952380952380  .00568603213844252163  17 21 161 28315
womenwontwheest 1011580472709787648.hashtags 5663.00000000000121669555  .20000000000000000000  .00003531696980399081  1 5 1 28315
saveourUUUUUU 1011580472709787648.hashtags 5663.00000000000121669555  .20000000000000000000  .00003531696980399081  1 5 1 28315
No2SelfID 1011580472709787648.hashtags 5663.00000000000121669555  .20000000000000000000  .00003531696980399081  1 5 1 28315
InternationalWomensDay 1011580472709787648.hashtags 113.26000000000000060242  .20000000000000000000  .00176584849019954087  1 5 50 28315
makingworkvisible 1011580472709787648.hashtags 5663.00000000000121669555  .20000000000000000000  .00003531696980399081  1 5 1 28315
BenFrazier 1011970623470489601.hashtags 4719.16666666666678975826  1.00000000000000000000  .00021190181882394490  3 3 6 28315
BenFrazier 1011970623470489601.hashtags 4719.16666666666678975826  1.00000000000000000000  .00021190181882394490  3 3 6 28315
BenFrazier 1011970623470489601.hashtags 4719.16666666666678975826  1.00000000000000000000  .00021190181882394490  3 3 6 28315
COVID19 1012201853877186562.hashtags 2.69358828006088280075  .11111111111111111111  .04125022073106127494  3 27 1168 28315
CoronavirusUpdates 1012201853877186562.hashtags 1048.70370370370392881844  .03703703703703703703  .00003531696980399081  1 27 1 28315
COVID19 1012201853877186562.hashtags 2.69358828006088280075  .11111111111111111111  .04125022073106127494  3 27 1168 28315
VaccinesWork 1012201853877186562.hashtags 174.78395061728395514302  .03703703703703703703  .00021190181882394490  1 27 6 28315
coronavirus 1012201853877186562.hashtags 43.69598765432098775471  .03703703703703703703  .00084760727529577962  1 27 24 28315
Russian 1012201853877186562.hashtags 4.49444444444444444467  .11111111111111111111  .02472187886279357231  3 27 700 28315
Russian 1012201853877186562.hashtags 4.49444444444444444467  .11111111111111111111  .02472187886279357231  3 27 700 28315
Ukraine 1012201853877186562.hashtags 1.24994481967068379462  .14814814814814814814  .11852375066219318382  4 27 3356 28315
Russian 1012201853877186562.hashtags 4.49444444444444444467  .11111111111111111111  .02472187886279357231  3 27 700 28315
GamesWorkshop 1012201853877186562.hashtags 1048.70370370370392881844  .03703703703703703703  .00003531696980399081  1 27 1 28315
warhammer40k 1012201853877186562.hashtags 1048.70370370370392881844  .03703703703703703703  .00003531696980399081  1 27 1 28315
YuriGagarin 1012201853877186562.hashtags 1048.70370370370392881844  .03703703703703703703  .00003531696980399081  1 27 1 28315
Russia 1012201853877186562.hashtags 3.66496551469092657341  .25925925925925925925  .07073989051739360762  7 27 2003 28315
Putin 1012201853877186562.hashtags 4.23718668163112607678  .07407407407407407407  .01748190005297545470  2 27 495 28315
Ukraine️ 1012201853877186562.hashtags 6.59562077801071512397  .03703703703703703703  .00561539819883453999  1 27 159 28315
socialism 1012201853877186562.hashtags 131.08796296296296326413  .03703703703703703703  .00028253575843192654  1 27 8 28315
COVID19 1012201853877186562.hashtags 2.69358828006088280075  .11111111111111111111  .04125022073106127494  3 27 1168 28315
StandWithUkraine 1012201853877186562.hashtags 2.94579692051602163935  .03703703703703703703  .01257284125022073106  1 27 356 28315
Zelensky 1012201853877186562.hashtags 13.61952861952861954738  .03703703703703703703  .00271940667490729295  1 27 77 28315
Russia 1012201853877186562.hashtags 3.66496551469092657341  .25925925925925925925  .07073989051739360762  7 27 2003 28315
Ukraine 1012201853877186562.hashtags 1.24994481967068379462  .14814814814814814814  .11852375066219318382  4 27 3356 28315
Putin 1012201853877186562.hashtags 4.23718668163112607678  .07407407407407407407  .01748190005297545470  2 27 495 28315
WorldWar3 1012201853877186562.hashtags 262.17592592592592652827  .03703703703703703703  .00014126787921596327  1 27 4 28315
Russia 1012201853877186562.hashtags 3.66496551469092657341  .25925925925925925925  .07073989051739360762  7 27 2003 28315
Texas 1012201853877186562.hashtags 19.06734006734006740841  .03703703703703703703  .00194243333921949496  1 27 55 28315
Louisiana 1012201853877186562.hashtags 1048.70370370370392881844  .03703703703703703703  .00003531696980399081  1 27 1 28315
Russia 1012201853877186562.hashtags 3.66496551469092657341  .25925925925925925925  .07073989051739360762  7 27 2003 28315
Omicron 101447362.hashtags 21.25750750750750751971  .25000000000000000000  .01176055094472894225  1 4 333 28315
Covid19 101447362.hashtags 131.90217391304347829900  .75000000000000000000  .00568603213844252163  3 4 161 28315
Covid19 101447362.hashtags 131.90217391304347829900  .75000000000000000000  .00568603213844252163  3 4 161 28315
Covid19 101447362.hashtags 131.90217391304347829900  .75000000000000000000  .00568603213844252163  3 4 161 28315
PerjuryTaylorGreene 1014612383199911936.hashtags 2359.58333333333333920279  1.00000000000000000000  .00042380363764788981  1 1 12 28315
UrgencyofNormal 101496998.hashtags 9438.33333333333357951652  1.00000000000000000000  .00010595090941197245  3 3 3 28315
UrgencyofNormal 101496998.hashtags 9438.33333333333357951652  1.00000000000000000000  .00010595090941197245  3 3 3 28315
UrgencyofNormal 101496998.hashtags 9438.33333333333357951652  1.00000000000000000000  .00010595090941197245  3 3 3 28315
MadAsHell 1016532597432725506.hashtags 4719.16666666666701241641  .33333333333333333333  .00007063393960798163  1 3 2 28315
QandA 1016532597432725506.hashtags 555.19607843137255733056  .33333333333333333333  .00060038848666784389  1 3 17 28315
afternoonbriefing 1016532597432725506.hashtags 1179.79166666666666958960  .33333333333333333333  .00028253575843192654  1 3 8 28315
OnThisDay 1017178987976712192.hashtags 1490.26315789473685136450  1.00000000000000000000  .00067102242627582553  3 3 19 28315
OnThisDay 1017178987976712192.hashtags 1490.26315789473685136450  1.00000000000000000000  .00067102242627582553  3 3 19 28315
OnThisDay 1017178987976712192.hashtags 1490.26315789473685136450  1.00000000000000000000  .00067102242627582553  3 3 19 28315
Dover 1018030314659164160.hashtags 3539.37500000000000880419  1.00000000000000000000  .00028253575843192654  3 3 8 28315
Dover 1018030314659164160.hashtags 3539.37500000000000880419  1.00000000000000000000  .00028253575843192654  3 3 8 28315
Dover 1018030314659164160.hashtags 3539.37500000000000880419  1.00000000000000000000  .00028253575843192654  3 3 8 28315
LongCovid 1018479795984830465.hashtags 14.32945344129554656149  .50000000000000000000  .03489316616634292777  2 4 988 28315
Covid 1018479795984830465.hashtags 18.91449565798263193375  1.00000000000000000000  .05286950379657425392  4 4 1497 28315
Covid 1018479795984830465.hashtags 18.91449565798263193375  1.00000000000000000000  .05286950379657425392  4 4 1497 28315
LongCovid 1018479795984830465.hashtags 14.32945344129554656149  .50000000000000000000  .03489316616634292777  2 4 988 28315
JohnsonOut14 1019944707311403008.hashtags 3539.37500000000000880419  .50000000000000000000  .00014126787921596327  1 2 4 28315
India 1019944707311403008.hashtags 505.62500000000000125774  .50000000000000000000  .00098887515451174289  1 2 28 28315
PolicingBill 1019974187975430144.hashtags 1231.08695652173913728604  1.00000000000000000000  .00081229030549178880  1 1 23 28315
VeteransForTheConsMMMMMMutionalOath 1020662868524511233.hashtags 14157.50000000000103739081  1.00000000000000000000  .00007063393960798163  2 2 2 28315
VeteransForTheConsMMMMMMutionalOath 1020662868524511233.hashtags 14157.50000000000103739081  1.00000000000000000000  .00007063393960798163  2 2 2 28315
PRRRRRRover 1021208979513454597.hashtags 3146.11111111111119317217  1.00000000000000000000  .00031785272823591735  1 1 9 28315
France 1022257111621926913.hashtags 168.54166666666666707917  .16666666666666666666  .00098887515451174289  2 12 28 28315
Macron 1022257111621926913.hashtags 416.39705882352941800208  .25000000000000000000  .00060038848666784389  3 12 17 28315
Pécresse 1022257111621926913.hashtags 2359.58333333333384019542  .08333333333333333333  .00003531696980399081  1 12 1 28315
Macron 1022257111621926913.hashtags 416.39705882352941800208  .25000000000000000000  .00060038848666784389  3 12 17 28315
UN 1022257111621926913.hashtags 35.21766169154228868061  .08333333333333333333  .00236623697686738477  1 12 67 28315
USA 1022257111621926913.hashtags 138.79901960784313817256  .16666666666666666666  .00120077697333568779  2 12 34 28315
USA 1022257111621926913.hashtags 138.79901960784313817256  .16666666666666666666  .00120077697333568779  2 12 34 28315
Peru 1022257111621926913.hashtags 2359.58333333333384019542  .08333333333333333333  .00003531696980399081  1 12 1 28315
France 1022257111621926913.hashtags 168.54166666666666707917  .16666666666666666666  .00098887515451174289  2 12 28 28315
DebatMacronLePen 1022257111621926913.hashtags 2359.58333333333384019542  .08333333333333333333  .00003531696980399081  1 12 1 28315
Sweden 1022257111621926913.hashtags 107.25378787878787974058  .08333333333333333333  .00077697333568779798  1 12 22 28315
Ukraine 1022257111621926913.hashtags .70309396106475963448  .08333333333333333333  .11852375066219318382  1 12 3356 28315
Russia 1024435689683861506.hashtags 3.53407388916625062448  .25000000000000000000  .07073989051739360762  1 4 2003 28315
Ukraine 1024435689683861506.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  2 4 3356 28315
Ukraine 1024435689683861506.hashtags 4.21856376638855780708  .50000000000000000000  .11852375066219318382  2 4 3356 28315
Corsica 1024435689683861506.hashtags 7078.75000000000152086943  .25000000000000000000  .00003531696980399081  1 4 1 28315
StopRussia 1024584285620236288.hashtags 277.59803921568627558563  .50000000000000000000  .00180116546000353169  1 2 51 28315
PutinIsaWarCriminal 1024584285620236288.hashtags 471.91666666666667006761  .50000000000000000000  .00105950909411972452  1 2 30 28315
JohnsonOut 1026756113973354496.hashtags 74.17599428435341751538  .64705882352941176470  .00872329154158573194  11 17 247 28315
JohnsonOut 1026756113973354496.hashtags 74.17599428435341751538  .64705882352941176470  .00872329154158573194  11 17 247 28315
JohnsonOut 1026756113973354496.hashtags 74.17599428435341751538  .64705882352941176470  .00872329154158573194  11 17 247 28315
JohnsonOut 1026756113973354496.hashtags 74.17599428435341751538  .64705882352941176470  .00872329154158573194  11 17 247 28315
JohnsonOut 1026756113973354496.hashtags 74.17599428435341751538  .64705882352941176470  .00872329154158573194  11 17 247 28315
JohnsonOut 1026756113973354496.hashtags 74.17599428435341751538  .64705882352941176470  .00872329154158573194  11 17 247 28315
JohnsonOut 1026756113973354496.hashtags 74.17599428435341751538  .64705882352941176470  .00872329154158573194  11 17 247 28315
JohnsonOut 1026756113973354496.hashtags 74.17599428435341751538  .64705882352941176470  .00872329154158573194  11 17 247 28315
JohnsonOut 1026756113973354496.hashtags 74.17599428435341751538  .64705882352941176470  .00872329154158573194  11 17 247 28315
JohnsonOut 1026756113973354496.hashtags 74.17599428435341751538  .64705882352941176470  .00872329154158573194  11 17 247 28315
Partygate 1026756113973354496.hashtags 61.12250404749055596527  .23529411764705882352  .00384954970863499911  4 17 109 28315
SueGrayReport 1026756113973354496.hashtags 175.32507739938080603586  .11764705882352941176  .00067102242627582553  2 17 19 28315
SueGrayReport 1026756113973354496.hashtags 175.32507739938080603586  .11764705882352941176  .00067102242627582553  2 17 19 28315
JohnsonOut 1026756113973354496.hashtags 74.17599428435341751538  .64705882352941176470  .00872329154158573194  11 17 247 28315
